product_name,image_url,actual_price,ratings,discount,product_link,main_category,sub_category,vendor_name
"Samsung Galaxy M14 4G (Arctic Blue,6GB,128GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 12GB RAM with RAM Plus | Without Charger",https://m.media-amazon.com/images/I/81juPhKSZJL._AC_UY218_.jpg,"9,499",3.9,"₹16,999₹16,999",https://www.amazon.in/Samsung-5000mAh-Snapdragon-Processor-Security/dp/B0CV7PT9PR/ref=sr_1_25?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-25,mobiles,,amazon
"Oneplus Nord CE4 (Celadon Marble, 8GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/61nxQ62qglL._AC_UY218_.jpg,"24,999",4.2,,https://www.amazon.in/Oneplus-Celadon-Marble-128GB-Storage/dp/B0CX58MTNN/ref=sr_1_26?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-26,mobiles,,amazon
POCO C65 Matte Black 4GB RAM 128GB ROM,https://m.media-amazon.com/images/I/51PQfSwIqyL._AC_UY218_.jpg,"6,799",3.8,"₹10,999₹10,999",https://www.amazon.in/POCO-C65-Matte-Black-128GB/dp/B0CQG9N4Z3/ref=sr_1_27?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-27,mobiles,,amazon
"realme narzo 60X 5G (Stellar Green,6GB,128GB Storage) Up to 2TB External Memory | 50 MP AI Primary Camera | Segments only 33W Supervooc Charge",https://m.media-amazon.com/images/I/81WimZLWH1L._AC_UY218_.jpg,"14,499",4.1,"₹15,999₹15,999",https://www.amazon.in/realme-5G%EF%BC%88Stellar-External-Segments-Supervooc/dp/B0CGDQRR9Y/ref=sr_1_28?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-28,mobiles,,amazon
"Samsung Galaxy M15 5G (Celestial Blue,6GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery|MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update|Super AMOLED Display|Without Charger",https://m.media-amazon.com/images/I/81HaKFx7EGL._AC_UY218_.jpg,"14,499",3.6,"₹16,999₹16,999",https://www.amazon.in/Samsung-Celestial-MediaTek-Dimensity-Security/dp/B0CYQ2N8JR/ref=sr_1_29?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-29,mobiles,,amazon
Redmi 12 5G Moonstone Silver 8GB RAM 256GB ROM,https://m.media-amazon.com/images/I/61SmnheBBRL._AC_UY218_.jpg,"14,499",3.9,"₹19,999₹19,999",https://www.amazon.in/Redmi-Moonstone-Silver-8GB-256GB/dp/B0C9JFM6X6/ref=sr_1_30?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-30,mobiles,,amazon
"Vivo T2x 5G (Marine Blue, 128 GB) (6 GB RAM)",https://m.media-amazon.com/images/I/71q-0gZcl6L._AC_UY218_.jpg,"12,999",4.3,"₹18,999₹18,999",https://www.amazon.in/Vivo-T2x-Marine-Blue-128/dp/B07WHQY9SB/ref=sr_1_31?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-31,mobiles,,amazon
"vivo Y18e (Space Black, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers | Without Charger",https://m.media-amazon.com/images/I/61ZBxbrVF0L._AC_UY218_.jpg,"7,999",4.5,"₹11,999₹11,999",https://www.amazon.in/Storage-Additional-Exchange-Without-Charger/dp/B07WDKLPFM/ref=sr_1_32?dib=eyJ2IjoiMSJ9.SLWf3iamn6S1FTQCralqQ1EO29wNW7SqjUfc_H1vhcsfRJycAPWC3wJeyGZtU-fkrIddE707DBsGBmM1h4QCIO_o1zhd-vKMEaAEskdW-v-vKe0BpwCdlHHa0jxek_TMzyEbwky0WrLXKu-VFvgA_JdHL-ofQPXyOjIUklZow_STX2nnk3PR-NM4fD6woqJqQZrTR2cPnHGy95dvL2yssft7QvcpK3Tq-I8klWpFdwc.joi-DKa1jzfPmw9UVd0yfugiiqYtwNHV8HwfAaf0fIY&dib_tag=se&keywords=phones&qid=1716922943&sr=8-32,mobiles,,amazon
"vivo Y18e (Gem Green, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers | Without Charger",https://m.media-amazon.com/images/I/61ZBxbrVF0L._AC_UY218_.jpg,"7,999",4.5,"₹11,999₹11,999",https://www.amazon.in/Storage-Additional-Exchange-Without-Charger/dp/B07WFPLZNW/ref=sr_1_33?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-33,mobiles,,amazon
"Vivo Y27 (Burgundy Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/61gdyDHr9ZL._AC_UY218_.jpg,"10,999",4,"₹18,999₹18,999",https://www.amazon.in/Burgundy-Storage-Additional-Exchange-Offers/dp/B07WGPKTST/ref=sr_1_34?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-34,mobiles,,amazon
"Motorola G34 5G (Ocean Green, 8GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/71NRc1xgh+L._AC_UY218_.jpg,"12,095",3.8,"₹14,999₹14,999",https://www.amazon.in/Motorola-Ocean-Green-128GB-Storage/dp/B0CSK41VQJ/ref=sr_1_35?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-35,mobiles,,amazon
POCO C65 Matte Black 6GB RAM 128GB ROM,https://m.media-amazon.com/images/I/51PQfSwIqyL._AC_UY218_.jpg,"7,499",3.8,"₹11,999₹11,999",https://www.amazon.in/POCO-C65-Matte-Black-128GB/dp/B0CQG79KT8/ref=sr_1_36?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-36,mobiles,,amazon
"iQOO Z6 Lite 5G (Stellar Green, 6GB RAM, 128GB Storage) with Charger | Qualcomm Snapdragon 4 Gen 1 Processor | 120Hz FHD+ Display | Travel Adaptor Included in The Box",https://m.media-amazon.com/images/I/61VbKHdE0rL._AC_UY218_.jpg,"11,999",4.1,"₹19,999₹19,999",https://www.amazon.in/iQOO-Stellar-Snapdragon-Segment-Included/dp/B07WHSR1NR/ref=sr_1_37?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-37,mobiles,,amazon
"Redmi Note 13 5G (Arctic White, 8GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",https://m.media-amazon.com/images/I/71VW8LmqqPL._AC_UY218_.jpg,"18,999",3.6,"₹22,999₹22,999",https://www.amazon.in/Redmi-Storage-Bezel-Less-Slimmest-Pro-Grade/dp/B0CQPDGYLD/ref=sr_1_38?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-38,mobiles,,amazon
"iQOO 12 5G (Legend, 16GB RAM, 512GB Storage) | India's 1st Snapdragon® 8 Gen 3 Mobile Platform | India's only Flagship with 50MP + 50MP + 64MP Camera",https://m.media-amazon.com/images/I/619lW2YtVhL._AC_UY218_.jpg,"57,999",4.5,"₹64,999₹64,999",https://www.amazon.in/iQOO-Storage-Snapdragon%C2%AE-Platform-Flagship/dp/B07WHQRN1B/ref=sr_1_39?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-39,mobiles,,amazon
"Nothing Phone (2a) 5G (Blue, 8GB RAM, 256GB Storage) | Up to 16 GB RAM | 6.7"" AMOLED Display | 50MP (OIS) + 50 MP | 32 MP Front | Mediatek Dimensity 7200 Pro Processor | 45 W Charging 100% in 59 mins",https://m.media-amazon.com/images/I/81dsh+zfeBL._AC_UY218_.jpg,"27,895",4.1,,https://www.amazon.in/Nothing-Mediatek-Dimensity-Processor-Charging/dp/B0D3784ZQC/ref=sr_1_40?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-40,mobiles,,amazon
"Redmi A3 (Olive Green, 3GB RAM, 64GB Storage) | Premium Halo Design | 90Hz Display | Powerful 4G G36 Processor",https://m.media-amazon.com/images/I/71dJSabHYiL._AC_UY218_.jpg,"6,999",3.8,"₹9,999₹9,999",https://www.amazon.in/Redmi-Storage-Premium-Powerful-Processor/dp/B0CV3F9BC2/ref=sr_1_41?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-41,mobiles,,amazon
"iQOO Z9 5G (Graphene Blue, 8GB RAM, 128GB Storage) | Dimensity 7200 5G Processor | Sony IMX882 OIS Camera | 120Hz AMOLED with 1800 nits Local Peak Brightness | 44W Charger in The Box",https://m.media-amazon.com/images/I/612JxXPJPPL._AC_UY218_.jpg,"19,999",4.2,"₹24,999₹24,999",https://www.amazon.in/iQOO-Graphene-Dimensity-Processor-Brightness/dp/B07WFPL2VW/ref=sr_1_42?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-42,mobiles,,amazon
Redmi 12 5G Moonstone Silver 6GB RAM 128GB ROM,https://m.media-amazon.com/images/I/61SmnheBBRL._AC_UY218_.jpg,"12,499",4.1,"₹17,999₹17,999",https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_43?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-43,mobiles,,amazon
"TECNO Spark Go 2024 (Mystery White,6GB* RAM, 64GB ROM)| Segment First 90Hz Dot-in Display with Dynamic Port & Dual Speakers with DTS| 5000mAh| 10W Type-C| Fingerprint Sensor| Octa-Core Processor",https://m.media-amazon.com/images/I/612AVBd3klL._AC_UY218_.jpg,"7,099",4,"₹7,999₹7,999",https://www.amazon.in/Mystery-Speakers-Fingerprint-Octa-Core-Processor/dp/B0CMZMLS64/ref=sr_1_44?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-44,mobiles,,amazon
"realme NARZO 70 5G (Forest Green,6GB RAM, 128GB Storage | Dimensity 7050 5G Chipset | 120Hz AMOLED Display | 50MP Primary Camera | 45W Charger in The Box",https://m.media-amazon.com/images/I/714BfLMFR6L._AC_UY218_.jpg,"15,999",3.9,"₹19,999₹19,999",https://www.amazon.in/realme-Storage-Dimensity-Chipset-Display/dp/B0CZS4VHP4/ref=sr_1_45?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-45,mobiles,,amazon
"HONOR X9b 5G (Midnight Black, 8GB + 256GB) | India's First Ultra-Bounce Anti-Drop Curved AMOLED Display | 5800mAh Battery | 108MP Primary Camera | Without Charger",https://m.media-amazon.com/images/I/71H5JOOMacL._AC_UY218_.jpg,"22,999",3.8,"₹30,999₹30,999",https://www.amazon.in/Midnight-Ultra-Bounce-Anti-Drop-Display-5800mAh/dp/B0CSDQ434W/ref=sr_1_46?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-46,mobiles,,amazon
Apple iPhone 15 Plus (128 GB) - Green,https://m.media-amazon.com/images/I/71ZP6U9sWTL._AC_UY218_.jpg,"82,000",4.6,"₹89,900₹89,900",https://www.amazon.in/Apple-iPhone-15-Plus-128/dp/B0CHWZCY43/ref=sr_1_47?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-47,mobiles,,amazon
"Realme C55 (Rainy Night, 6GB RAM 64GB Storage)",https://m.media-amazon.com/images/I/816CFwjUbKL._AC_UY218_.jpg,"8,855",4.1,"₹13,999₹13,999",https://www.amazon.in/realme-Rainy-Night-Storage-Black/dp/B0BZQ1DYG9/ref=sr_1_48?dib=eyJ2IjoiMSJ9.gxllDiPhN9Ri7kJrLtDl4l1H-8vBqxB-d_-ceq9kt5b-GHenKvEt8-p0qib1hbrmUWyAvgh6VFibz89aXVvRKAG-__QYNZrmwZK9FTkigvtcKQmm9f3AL4JLbYbYD4qtkq_6OvW_aedM2E8-Dmz8X2aG3fd_CDgcshapbagHFskxGh2h6j1mVSJVebH1jcNTWjdp50rrtwZKcbzjtZz9kwHxjAP4E5n7cWFkq9pKs20.EmtFTpF1-C8RSqBvrALNlprm9jKFbxAPpx0il0ajBgA&dib_tag=se&keywords=phones&qid=1716922947&sr=8-48,mobiles,,amazon
"iQOO Z6 Lite 5G (Mystic Night, 6GB RAM, 128GB Storage) with Charger | Qualcomm Snapdragon 4 Gen 1 Processor | 120Hz FHD+ Display | Travel Adaptor Included in The Box",https://m.media-amazon.com/images/I/61M0tGMbBPL._AC_UY218_.jpg,"11,999",4.1,"₹19,999₹19,999",https://www.amazon.in/iQOO-Storage-Snapdragon-Segment-Included/dp/B07WFPMJCH/ref=sr_1_49?dib=eyJ2IjoiMSJ9.at7S4CqukOssQIOvZO72V3eeK73xbHzCuaV7bvwhDLxIGcWDXIJOyX9XjHh2DMSJzH3Y8jwjlHQXbqxTIFNOWlH2vj5ZJQlwrC1udSM2klpMaV4KxEdQx43e96jSS5e9jbw8e0O6bj6VqsIoFzh-hfVV8zfSOv-9iG1IZhJzibArsimSeowF2POdRF4pRkprrvZ4uuy7QRaO22miH7UfJdwAPj93rkTc9XTDKjmcGNc.-jg8UxqjA8OTxGXjZIK5NHigvnqg20vqx_v2W0DRdy0&dib_tag=se&keywords=phones&qid=1716922951&sr=8-49,mobiles,,amazon
"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/61g1pqSjAhL._AC_UY218_.jpg,"26,999",4.2,,https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_50?dib=eyJ2IjoiMSJ9.at7S4CqukOssQIOvZO72V3eeK73xbHzCuaV7bvwhDLxIGcWDXIJOyX9XjHh2DMSJzH3Y8jwjlHQXbqxTIFNOWlH2vj5ZJQlwrC1udSM2klpMaV4KxEdQx43e96jSS5e9jbw8e0O6bj6VqsIoFzh-hfVV8zfSOv-9iG1IZhJzibArsimSeowF2POdRF4pRkprrvZ4uuy7QRaO22miH7UfJdwAPj93rkTc9XTDKjmcGNc.-jg8UxqjA8OTxGXjZIK5NHigvnqg20vqx_v2W0DRdy0&dib_tag=se&keywords=phones&qid=1716922951&sr=8-50,mobiles,,amazon
Redmi 12 5G Moonstone Silver 4GB RAM 128GB ROM,https://m.media-amazon.com/images/I/61SmnheBBRL._AC_UY218_.jpg,"11,999",4.1,"₹15,999₹15,999",https://www.amazon.in/Redmi-12-5G-Moonstone-Silver/dp/B0C9J97Z2D/ref=sr_1_51?dib=eyJ2IjoiMSJ9.at7S4CqukOssQIOvZO72V3eeK73xbHzCuaV7bvwhDLxIGcWDXIJOyX9XjHh2DMSJzH3Y8jwjlHQXbqxTIFNOWlH2vj5ZJQlwrC1udSM2klpMaV4KxEdQx43e96jSS5e9jbw8e0O6bj6VqsIoFzh-hfVV8zfSOv-9iG1IZhJzibArsimSeowF2POdRF4pRkprrvZ4uuy7QRaO22miH7UfJdwAPj93rkTc9XTDKjmcGNc.-jg8UxqjA8OTxGXjZIK5NHigvnqg20vqx_v2W0DRdy0&dib_tag=se&keywords=phones&qid=1716922951&sr=8-51,mobiles,,amazon
